player_id,name,position,birth_state,college,high_school_state,draft_team,draft_round,draft_year,birth_year,birth_state_abr,high_school_state_abr
19651,Art Schlichter,QB,Ohio,Ohio St.,Ohio,Baltimore Colts,1,1982,1960,OH,OH
19584,Greg Scales,TE,North Carolina,Wake Forest,North Carolina,New Orleans Saints,5,1988,1966,NC,NC
4777,Cris Crissy,DB,New York,Princeton,New York,New England Patriots,12,1981,1959,NY,NY
23504,Chuck Weber,LB-DE-G,Pennsylvania,West Chester,Pennsylvania,,,,1930,PA,PA
20333,Tim Simpson,G-C,Illinois,Illinois,Illinois,Cleveland Browns,12,1992,1969,IL,IL
8463,Terry Greer,WR,Tennessee,Alabama St.,Tennessee,Los Angeles Rams,11,1980,1957,TN,TN
16772,Michael Ola,T,Georgia,Hampton,Georgia,,,,1988,GA,GA
19168,Eric Rowe,CB,Ohio,Utah,Texas,Philadelphia Eagles,2,2015,1992,OH,TX
6985,Dick Flanagan,LB-G-C,Ohio,Ohio St.,Ohio,Chicago Bears,10,1948,1926,OH,OH
21169,Ernie Steele,HB-DB,Washington,Washington,Washington,Pittsburgh Steelers,10,1942,1917,WA,WA
14289,Archie Matsos,LB,Michigan,Michigan St.,Michigan,Baltimore Colts,16,1958,1934,MI,MI
19496,Sekou Sanyika,LB,Louisiana,California,California,Arizona Cardinals,7,2000,1978,LA,CA
2515,Tom Brookshier,DB,New Mexico,Colorado,New Mexico,Philadelphia Eagles,10,1953,1931,NM,NM
17990,Joe Prokop,HB,Ohio,Notre Dame,Ohio,,,,1921,OH,OH
10780,Jazz Jackson,RB,Tennessee,West. Kentucky,Tennessee,New York Jets,16,1974,1952,TN,TN
14579,Jason McCourty,DB,New York,Rutgers,New Jersey,Tennessee Titans,6,2009,1987,NY,NJ
3477,Ron Carpenter,DB,Ohio,Miami (OH),Ohio,,,,1970,OH,OH
20636,Irv Smith,TE,New Jersey,Notre Dame,New Jersey,New Orleans Saints,1,1993,1971,NJ,NJ
1203,Hank Bartos,G,New York,North Carolina,Pennsylvania,Washington Redskins,12,1938,1913,NY,PA
24751,Nate Wright,DB,Florida,San Diego St.,California,,,,1947,FL,CA
15333,Jordan Miller,DT,Maryland,Southern,Maryland,,,,1988,MD,MD
945,Johnny Baldwin,LB,Alabama,Arkansas A&M;,Alabama,Detroit Lions,5,2007,1984,AL,AL
12270,Carlos King,RB,California,North Carolina St.,North Carolina,Pittsburgh Steelers,4,1998,1973,CA,NC
3345,Michael Campbell,WR,New Jersey,Temple,New Jersey,,,,1989,NJ,NJ
9183,Joe Harris,LB,North Carolina,Georgia Tech,North Carolina,Chicago Bears,8,1975,1952,NC,NC
18549,Frank Ribar,G-LB,Pennsylvania,Duke,Pennsylvania,Detroit Lions,18,1940,1915,PA,PA
10393,Sam Huff,LB,West Virginia,West Virginia,West Virginia,New York Giants,3,1956,1934,WV,WV
20437,Chris Slade,LB,Virginia,Virginia,Virginia,New England Patriots,2,1993,1971,VA,VA
15656,Charlie Moore,G,Arkansas,Arkansas,Arkansas,,,,1940,AR,AR
4205,Fred Cole,G,New Jersey,Maryland,New Jersey,Chicago Bears,6,1959,1937,NJ,NJ
19988,Scott Shanle,LB,Nebraska,Nebraska,Nebraska,St. Louis Rams,7,2003,1979,NE,NE
4052,Michael Clayton,WR,Louisiana,LSU,Louisiana,Tampa Bay Buccaneers,1,2004,1982,LA,LA
19870,Bill Searcey,G,Georgia,Alabama,Georgia,,,,1958,GA,GA
19942,Daniel Sepulveda,P,Texas,Baylor,Texas,Pittsburgh Steelers,4,2007,1984,TX,TX
22971,Mark Vlasic,QB,Pennsylvania,Iowa,Pennsylvania,San Diego Chargers,4,1987,1963,PA,PA
4802,Don Croftcheck,G-LB,Pennsylvania,Indiana,Pennsylvania,Washington Redskins,8,1965,1942,PA,PA
11876,Lew Kamanu,DE,Hawaii,Weber St.,Hawaii,Detroit Lions,4,1967,1944,HI,HI
24089,Henry Williams,WR,Tennessee,East Carolina,Mississippi,,,,1962,TN,MS
8653,Ladarius Gunter,CB,Alabama,Miami (FL),Alabama,,,,1992,AL,AL
11704,Stan Jones,G-DT-T,Pennsylvania,Maryland,Pennsylvania,Chicago Bears,5,1953,1931,PA,PA
20143,Jackie Shipp,LB,Oklahoma,Oklahoma,Oklahoma,Miami Dolphins,1,1984,1962,OK,OK
10235,Les Horvath,HB,Indiana,Ohio St.,Ohio,Cleveland Rams,6,1943,1921,IN,OH
5834,Dick Dorsey,SE-WR,Iowa,USC,California,Los Angeles Rams,19,1958,1936,IA,CA
17796,Ted Popson,TE,California,Portland St.,California,New York Giants,11,1991,1966,CA,CA
4370,Chuck Commiskey,G,Texas,Mississippi,Mississippi,Philadelphia Eagles,9,1981,1958,TX,MS
9188,Johnnie Harris,DB,Illinois,Mississippi St.,Illinois,,,,1972,IL,IL
17592,Michael Pierce,DT,Alabama,Samford,Alabama,,,,1992,AL,AL
3711,John Cenci,C,Pennsylvania,Pittsburgh,Pennsylvania,,,,1934,PA,PA
13800,Milton Mack,DB,Mississippi,Alcorn St.,Mississippi,New Orleans Saints,5,1987,1963,MS,MS
4483,Rayford Cooks,DE,Texas,North Texas,Texas,,,,1962,TX,TX
718,Ricky Atkinson,DB,Connecticut,Southern Connecticut St.,Connecticut,,,,1965,CT,CT
12120,Cortez Kennedy,DT,Arkansas,Miami (FL),Arkansas,Seattle Seahawks,1,1990,1968,AR,AR
1600,Chuck Bernard,C,Illinois,Michigan,Michigan,,,,1911,IL,MI
22775,Darryl Usher,WR,California,Illinois,California,New England Patriots,7,1988,1965,CA,CA
14488,John McCargo,DT,Virginia,North Carolina St.,Virginia,Buffalo Bills,1,2006,1983,VA,VA
14362,Dean May,QB,Florida,Louisville,Kentucky,Miami Dolphins,5,1984,1962,FL,KY
17977,Kelvin Pritchett,DT-DE,Georgia,Mississippi,Georgia,Dallas Cowboys,1,1991,1969,GA,GA
24015,Chavis Williams,LB,Alabama,Alabama,Alabama,,,,1989,AL,AL
5869,Everett Douglas,T,Florida,Florida,Florida,New York Giants,4,1953,1931,FL,FL
9073,Ham Harmon,C,Texas,Tulsa,Texas,Chicago Cardinals,5,1937,1913,TX,TX
7553,Scott Galyon,LB,Tennessee,Tennessee,Tennessee,New York Giants,6,1996,1974,TN,TN
12520,Jeff Kopp,LB,California,USC,California,Miami Dolphins,6,1995,1971,CA,CA
23945,Eric Wilkerson,RB-WR,Ohio,Kent St.,Ohio,,,,1966,OH,OH
24638,Jerry Woods,DB,Tennessee,Northern Michigan,Wisconsin,Detroit Lions,7,1989,1966,TN,WI
14056,Marcus Mariota,QB,Hawaii,Oregon,Hawaii,Tennessee Titans,1,2015,1993,HI,HI
14260,Riley Matheson,G,Texas,Cameron,Oklahoma,,,,1914,TX,OK
23048,Carl Waite,B-E,New York,Rutgers,New York,,,,1902,NY,NY
5037,Lional Dalton,DT,Michigan,East. Michigan,Michigan,,,,1975,MI,MI
24199,Paul Williams,WR,California,Fresno St.,California,Tennessee Titans,3,2007,1983,CA,CA
11458,Will Johnson,LB,Louisiana,La-Monroe,Louisiana,Chicago Bears,5,1987,1964,LA,LA
7075,Matt Flynn,QB,Texas,LSU,Texas,Green Bay Packers,7,2008,1985,TX,TX
5559,Ty Detmer,QB,Texas,BYU,Texas,Green Bay Packers,9,1992,1967,TX,TX
7611,Isaiah Gardner,DB,Michigan,Maryland,Virginia,,,,1985,MI,VA
6240,Paul Edinger,K,Michigan,Michigan St.,Florida,Chicago Bears,6,2000,1978,MI,FL
4449,Dave Conway,K,Texas,Texas,Texas,San Diego Chargers,7,1967,1945,TX,TX
5110,Bernie Darre,G,Louisiana,Tulane,Louisiana,Washington Redskins,15,1960,1939,LA,LA
15520,Willie Mitchell,DB,Texas,Tennessee St.,Texas,,,,1940,TX,TX
1440,Blake Bell,TE,Kansas,Oklahoma,Kansas,San Francisco 49ers,4,2015,1991,KS,KS
9232,Shelby Harris,DE,Wisconsin,Illinois St.,Wisconsin,Oakland Raiders,7,2014,1991,WI,WI
17631,Eric Pinkins,FS,California,San Diego St.,California,Seattle Seahawks,6,2014,1991,CA,CA
2594,Dave Brown,QB,New Jersey,Duke,New Jersey,New York Giants,1,1992,1970,NJ,NJ
10088,Mike Hollis,K,Idaho,Idaho,Washington,,,,1972,ID,WA
4762,Willis Crenshaw,RB,Missouri,Kansas St.,Missouri,St. Louis Cardinals,9,1963,1941,MO,MO
4378,Tom Compton,T,Minnesota,South Dakota,Minnesota,Washington Redskins,6,2012,1989,MN,MN
10429,Randy Hughes,DB,Oklahoma,Oklahoma,Oklahoma,Dallas Cowboys,4,1975,1953,OK,OK
2327,Gene Breen,LB,Pennsylvania,Virginia Tech,Pennsylvania,San Diego Chargers,16,1963,1941,PA,PA
13278,Greg Lewis,RB,Florida,Washington,Washington,Denver Broncos,5,1991,1969,FL,WA
19144,George Roudebush,TB-FB,Ohio,Denison,Ohio,,,,1894,OH,OH
1044,Stew Barber,T-LB-G,Pennsylvania,Penn St.,Pennsylvania,Buffalo Bills,4,1961,1939,PA,PA
8624,Dick Guesman,DT-K,Pennsylvania,West Virginia,Pennsylvania,Detroit Lions,6,1959,1938,PA,PA
673,Jamie Asher,TE,Indiana,Louisville,Indiana,Washington Redskins,5,1995,1972,IN,IN
31,George Abramson,G-T,Minnesota,Minnesota,Minnesota,,,,1903,MN,MN
1518,Bill Benjamin,LB,Indiana,San Jose St.,California,,,,1958,IN,CA
7448,Steve Fuller,QB,Oklahoma,Clemson,South Carolina,Kansas City Chiefs,1,1979,1957,OK,SC
19918,Andy Selfridge,LB,Ohio,Virginia,Ohio,San Diego Chargers,13,1972,1949,OH,OH
21689,Willie Sydnor,WR,Pennsylvania,Northwestern,Pennsylvania,,,,1959,PA,PA
3692,Ronnie Caveness,LB,Texas,Arkansas,Texas,Kansas City Chiefs,2,1965,1943,TX,TX
6936,Bob Fisher,T,California,USC,California,,,,1916,CA,CA
24457,Dave Windham,LB,Alabama,Jackson St.,Alabama,New England Patriots,9,1984,1961,AL,AL
16918,Greg Ours,C,Ohio,Muskingum,Ohio,,,,1963,OH,OH
10778,James Jackson,RB,Florida,Miami (FL),Florida,Cleveland Browns,3,2001,1976,FL,FL
14787,Ed McGlasson,C,Maryland,Maryland,Maryland,New York Jets,10,1979,1956,MD,MD
5656,K.J. Dillon,S,Florida,West Virginia,Florida,Houston Texans,5,2016,1993,FL,FL
23387,Gordon Watkins,T-G,Georgia,Georgia Tech,Georgia,,,,1907,GA,GA
5726,Dinger Doane,FB,Massachusetts,Tufts,Massachusetts,,,,1893,MA,MA
8435,Scott Greene,RB,New York,Michigan St.,New York,Carolina Panthers,6,1996,1972,NY,NY
18208,Sheldon Rankins,DT,Georgia,Louisville,Georgia,New Orleans Saints,1,2016,1994,GA,GA
21096,Isaiah Stanback,WR,Washington,Washington,Washington,Dallas Cowboys,4,2007,1984,WA,WA
16302,Carl Nery,G,Pennsylvania,Duquesne,Pennsylvania,Pittsburgh Steelers,8,1940,1917,PA,PA
22393,Mike Tomczak,QB,Illinois,Ohio St.,Illinois,,,,1962,IL,IL
3989,Mike Clark,K,Texas,Texas A&M;,Texas,,,,1940,TX,TX
13273,Franklin Lewis,FB,Indiana,Purdue,Ohio,,,,1904,IN,OH
8476,Jack Gregory,G,Mississippi,Alabama,Mississippi,Cleveland Rams,13,1940,1915,MS,MS
1677,James Betterson,RB,Georgia,North Carolina,North Carolina,Denver Broncos,8,1976,1954,GA,NC
23256,T.J. Ward,DB,California,Oregon,California,Cleveland Browns,2,2010,1986,CA,CA
1084,Antwan Barnes,LB,Florida,Florida International,Florida,Baltimore Ravens,4,2007,1984,FL,FL
10938,Chuck Janerette,DT-T-G,Pennsylvania,Penn St.,Pennsylvania,Los Angeles Rams,5,1960,1938,PA,PA
13790,J.P. Machado,G-C,Illinois,Illinois,Illinois,New York Jets,6,1999,1976,IL,IL
12787,Pete Lamana,LB-C-FB,Connecticut,Boston Univ.,Massachusetts,,,,1921,CT,MA
21038,Micheal Spurlock,WR,Mississippi,Mississippi,Mississippi,,,,1983,MS,MS
11463,Daryl Johnston,RB,New York,Syracuse,New York,Dallas Cowboys,2,1989,1966,NY,NY
9673,Gary Henson,E,Oklahoma,Colorado,Colorado,Los Angeles Rams,14,1962,1940,OK,CO
23014,Bob Wade,DB,Maryland,Morgan St.,Maryland,Baltimore Colts,15,1967,1944,MD,MD
12983,Amos Lawrence,RB,Virginia,North Carolina,Virginia,San Diego Chargers,4,1981,1958,VA,VA
22294,Mike Tilleman,DT,Montana,Montana,Montana,Minnesota Vikings,12,1965,1944,MT,MT
10745,Charles Jackson,DB,Georgia,Texas Tech,Florida,,,,1962,GA,FL
16737,Cedric Ogbuehi,OT,Texas,Texas A&M;,Texas,Cincinnati Bengals,1,2015,1992,TX,TX
24747,Louis Wright,DB,Texas,Arizona St.,California,Denver Broncos,1,1975,1953,TX,CA
10621,Martin Imhof,DE-DT,Washington,San Diego St.,California,St. Louis Cardinals,4,1972,1949,WA,CA
23164,Seneca Wallace,QB,California,Iowa St.,California,Seattle Seahawks,4,2003,1980,CA,CA
22194,Juwan Thompson,RB,Georgia,Duke,Georgia,,,,1992,GA,GA
15115,Ruben Mendoza,G,Texas,Yankton,Wisconsin,,,,1963,TX,WI
13389,Bob Lingenfelter,T-G,Nebraska,Nebraska,Nebraska,Cleveland Browns,7,1977,1954,NE,NE
9935,Hal Hinte,E,Pennsylvania,Pittsburgh,West Virginia,,,,1920,PA,WV
10302,Reggie Howard,DB,Tennessee,Henderson St.,Tennessee,,,,1977,TN,TN
24831,Ron Yary,T,Illinois,USC,California,Minnesota Vikings,1,1968,1946,IL,CA
7868,Sean Gilbert,DT-DE,Pennsylvania,Pittsburgh,Pennsylvania,Los Angeles Rams,1,1992,1970,PA,PA
22120,Shamarko Thomas,SS,Virginia,Syracuse,Virginia,Pittsburgh Steelers,4,2013,1991,VA,VA
4296,Clarence Collins,WR,Missouri,Illinois St.,Missouri,San Diego Chargers,3,1984,1962,MO,MO
3182,Marion Butts,RB,Georgia,NE Oklahoma A&M;,Georgia,San Diego Chargers,7,1989,1966,GA,GA
15336,Justin Miller,DB,Kentucky,Clemson,Kentucky,New York Jets,2,2005,1984,KY,KY
23787,LenDale White,RB,Colorado,USC,Colorado,Tennessee Titans,2,2006,1984,CO,CO
10077,Ron Holliday,WR,Pennsylvania,Pittsburgh,Pennsylvania,,,,1948,PA,PA
14897,Jerick McKinnon,RB,Georgia,Georgia Southern,Georgia,Minnesota Vikings,3,2014,1992,GA,GA
12383,Bob Klein,TE,California,USC,California,Los Angeles Rams,1,1969,1947,CA,CA
13570,John Lookabaugh,E,West Virginia,Maryland,West Virginia,,,,1922,WV,WV
20212,Lawrence Sidbury,DE,Maryland,Richmond,Maryland,Atlanta Falcons,4,2009,1986,MD,MD
638,Jay Arnold,HB-WB-DB-BB,Texas,Texas,Texas,,,,1912,TX,TX
4118,Bert Coan,HB,Texas,TCU,Texas,Washington Redskins,7,1962,1940,TX,TX
16588,Bob Nussbaumer,HB,Illinois,Michigan,Illinois,Green Bay Packers,3,1946,1924,IL,IL
3248,Patrick Cain,C-G,Colorado,Cal Poly-Pomona,Colorado,,,,1962,CO,CO
14267,Ryan Mathews,RB,California,Fresno St.,California,San Diego Chargers,1,2010,1987,CA,CA
19453,Glenell Sanders,LB,Louisiana,Louisiana Tech,Louisiana,,,,1966,LA,LA
16324,Elijah Nevett,DB-WR,Alabama,Clark (GA),Alabama,,,,1944,AL,AL
98,Tom Adams,WR,Minnesota,Minnesota-Duluth,Minnesota,,,,1940,MN,MN
6580,James Evans,RB,Alabama,Southern,Alabama,Kansas City Chiefs,10,1987,1963,AL,AL
14577,Kez McCorvey,WR,Mississippi,Florida St.,Mississippi,Detroit Lions,5,1995,1972,MS,MS
14061,Dale Markham,T-DE,Wisconsin,North Dakota,Wisconsin,Kansas City Chiefs,11,1980,1957,WI,WI
22428,Reggie Torbor,LB,Louisiana,Auburn,Louisiana,New York Giants,4,2004,1981,LA,LA
21611,Reggie Sutton,DB,Florida,Miami (FL),Florida,New Orleans Saints,5,1986,1965,FL,FL
20396,Scott Sisson,K,Georgia,Georgia Tech,Georgia,New England Patriots,5,1993,1971,GA,GA
4659,Sam Cowart,LB,Florida,Florida St.,Florida,Buffalo Bills,2,1998,1975,FL,FL
21995,Marcus Thigpen,WR,Michigan,Indiana,Michigan,,,,1986,MI,MI
22191,John Thompson,TE,Mississippi,Weber St.,California,Green Bay Packers,9,1979,1957,MS,CA
5860,Glenn Doughty,WR,Michigan,Michigan,Michigan,Baltimore Colts,2,1972,1947,MI,MI
20286,Roy Simmons,G,Georgia,Georgia Tech,Georgia,New York Giants,8,1979,1956,GA,GA
15527,Billy Mixon,HB-DB,Georgia,Georgia,Georgia,San Francisco 49ers,3,1951,1929,GA,GA
13496,David Logan,NT,Pennsylvania,Pittsburgh,Pennsylvania,Tampa Bay Buccaneers,12,1979,1956,PA,PA
23028,John Wager,C-G-T,Ohio,Carthage,Illinois,,,,1905,OH,IL
9362,Ron Hatcher,FB,Pennsylvania,Michigan St.,Pennsylvania,Washington Redskins,8,1962,1939,PA,PA
19194,Ed Rubbert,QB,New York,Louisville,New York,,,,1964,NY,NY
23359,Sam Washington,DB,Florida,Miss. Valley St.,Florida,,,,1960,FL,FL
2042,Mike Boryla,QB,New York,Stanford,Colorado,Cincinnati Bengals,4,1974,1951,NY,CO
5633,Scott Dierking,RB,Illinois,Purdue,Illinois,New York Jets,4,1977,1955,IL,IL
23409,John Watson,G-T-C,California,Oklahoma,Oklahoma,San Francisco 49ers,7,1971,1949,CA,OK
21967,Vinny Testaverde,QB,New York,Miami (FL),New York,Tampa Bay Buccaneers,1,1987,1963,NY,NY
19588,Johnny Scalzi,B,Connecticut,Georgetown (DC),Connecticut,,,,1907,CT,CT
23027,Clint Wager,E,Minnesota,St. Mary's (MN),Minnesota,,,,1920,MN,MN
17417,Marlo Perry,LB,Mississippi,Jackson St.,Mississippi,Buffalo Bills,3,1994,1972,MS,MS
13270,Eddie Lewis,DB,Alabama,Kansas,Alabama,San Francisco 49ers,2,1976,1953,AL,AL
11039,DeRon Jenkins,DB,Missouri,Tennessee,Missouri,Baltimore Ravens,2,1996,1973,MO,MO
4935,Rick Cunningham,T,California,Oregon St.,California,Indianapolis Colts,4,1990,1967,CA,CA
17527,Adrian Phillips,DB,Texas,Texas,Texas,,,,1992,TX,TX
318,Kenderick Allen,DT,Louisiana,LSU,Louisiana,,,,1978,LA,LA
20834,Bill Smyth,DE-E-T,Ohio,Notre Dame,Ohio,Los Angeles Rams,7,1947,1922,OH,OH
23679,Ryan Wetnight,TE,California,Stanford,California,,,,1970,CA,CA
22964,Lawrence Virgil,NT,Georgia,Valdosta St.,Georgia,,,,1991,GA,GA
9021,Roger Harding,C-LB,California,California,California,Cleveland Rams,5,1945,1923,CA,CA
7358,Jesse Freitas,QB,California,Stanford,California,San Diego Chargers,6,1974,1951,CA,CA
6637,Jim Fahnhorst,LB,Minnesota,Minnesota,Minnesota,Minnesota Vikings,4,1982,1958,MN,MN
17720,John Pohlman,FB,Connecticut,Brown,Connecticut,,,,1902,CT,CT
23181,Will Walls,E,Arkansas,TCU,Arkansas,,,,1912,AR,AR
3534,Rae Carruth,WR,California,Colorado,California,Carolina Panthers,1,1997,1974,CA,CA
3153,Gary Butler,TE,Texas,Rice,Texas,Kansas City Chiefs,2,1973,1951,TX,TX
11149,Al Johnson,QB-P,Texas,Hardin-Simmons,Texas,Philadelphia Eagles,14,1947,1922,TX,TX
9964,Leroy Hoard,RB,Louisiana,Michigan,Louisiana,Cleveland Browns,2,1990,1968,LA,LA
13658,Chad Lucas,WR,Alabama,Troy,Alabama,,,,1981,AL,AL
6162,Matt Dyson,LB,Maryland,Michigan,Maryland,Oakland Raiders,5,1995,1972,MD,MD
24755,Rodrique Wright,DT,Texas,Texas,Texas,Miami Dolphins,7,2006,1984,TX,TX
2636,James Brown,T,Pennsylvania,Virginia St.,Pennsylvania,Dallas Cowboys,3,1992,1970,PA,PA
23019,Jonathan Wade,DB,Louisiana,Tennessee,Louisiana,St. Louis Rams,3,2007,1984,LA,LA
14450,Tre McBride,WR,Texas,William & Mary,Georgia,Tennessee Titans,7,2015,1992,TX,GA
18807,Wes Roberts,DE,Kansas,TCU,Texas,Baltimore Colts,7,1980,1957,KS,TX
2496,Jamal Brooks,LB,California,Hampton,California,,,,1976,CA,CA
2890,Mike Buck,QB,New York,Maine,New York,New Orleans Saints,6,1990,1967,NY,NY
2460,Mason Brodine,DE,Nebraska,Nebraska-Kearney,Nebraska,,,,1988,NE,NE
24472,Rich Wingo,LB,Indiana,Alabama,Indiana,Green Bay Packers,7,1979,1956,IN,IN
22755,Rick Upchurch,WR,Ohio,Minnesota,Ohio,Denver Broncos,4,1975,1952,OH,OH
11140,Greg Joelson,DE,Oregon,Willamette,Oregon,,,,1966,OR,OR
15797,Karl Morgan,NT,Louisiana,UCLA,Louisiana,,,,1961,LA,LA
12926,Greg Lasker,DB,Missouri,Arkansas,Arkansas,New York Giants,2,1986,1964,MO,AR
16763,Chike Okeafor,DE,Michigan,Purdue,Indiana,San Francisco 49ers,3,1999,1976,MI,IN
19557,Tony Savage,NT,California,Washington St.,California,New York Jets,5,1990,1967,CA,CA
8460,Donovan Greer,DB,Texas,Texas A&M;,Texas,,,,1974,TX,TX
20048,Jabaal Sheard,DL,Florida,Pittsburgh,Florida,Cleveland Browns,2,2011,1989,FL,FL
1631,Ed Berry,DB,California,Utah St.,California,Green Bay Packers,7,1986,1963,CA,CA
510,Billy Andrews,LB,Louisiana,SE Louisiana,Louisiana,Cleveland Browns,13,1967,1945,LA,LA
14558,Nat McCombs,G-T,Oklahoma,Haskell Indian,Oklahoma,,,,1904,OK,OK
17351,Robert Pennywell,LB,Louisiana,Grambling St.,Louisiana,San Francisco 49ers,6,1976,1954,LA,LA
12526,Ken Kortas,DT,Illinois,Louisville,Illinois,St. Louis Cardinals,1,1964,1942,IL,IL
11948,Andy Katzenmoyer,LB,Ohio,Ohio St.,Ohio,New England Patriots,1,1999,1977,OH,OH
22816,Tim Van Galder,QB,Wisconsin,New Mex. Mil. Inst.,Wisconsin,St. Louis Cardinals,6,1966,1944,WI,WI
13693,Joey Lumpkin,LB,Oklahoma,Arizona St.,Arizona,,,,1960,OK,AZ
22914,Alterraun Verner,DB,California,UCLA,California,Tennessee Titans,4,2010,1988,CA,CA
3548,Alex Carter,CB,Virginia,Stanford,Virginia,Detroit Lions,3,2015,1994,VA,VA
17940,Jim Price,LB,Mississippi,Auburn,Texas,Dallas Cowboys,3,1963,1940,MS,TX
11032,Alfred Jenkins,WR,Georgia,Morris Brown,Georgia,,,,1952,GA,GA
14173,Keshawn Martin,WR,Michigan,Michigan St.,Michigan,Houston Texans,4,2012,1990,MI,MI
21882,Malcolm Taylor,DE,Mississippi,Tennessee St.,Mississippi,Houston Oilers,5,1982,1960,MS,MS
18230,Roy Ratekin,E,Colorado,Colorado St.,California,,,,1898,CO,CA
20523,Art Smith,LB,Hawaii,Hawaii,Hawaii,,,,1956,HI,HI
19896,George Seeman,E,Nebraska,Nebraska,Nebraska,Green Bay Packers,8,1940,1916,NE,NE
20929,Vic Spadaccini,B,Minnesota,Minnesota,Minnesota,Cleveland Rams,12,1938,1916,MN,MN
5851,Earl Dotson,T,Texas,Texas A&M-Kingsville;,Texas,Green Bay Packers,3,1993,1970,TX,TX
644,Devin Aromashodu,WR,Florida,Auburn,Florida,Miami Dolphins,7,2006,1984,FL,FL
22218,Ted Thompson,LB,Texas,SMU,Texas,,,,1953,TX,TX
20507,Aldon Smith,DE,Missouri,Missouri,Missouri,San Francisco 49ers,1,2011,1989,MO,MO
22900,Raymond Ventrone,DB,Pennsylvania,Villanova,Pennsylvania,,,,1986,PA,PA
5217,Fred Davis,TE,Ohio,USC,Ohio,Washington Redskins,2,2008,1986,OH,OH
5174,Bruce Davis,LB,Texas,UCLA,Texas,Pittsburgh Steelers,3,2008,1985,TX,TX
1632,Eric Berry,DB,Georgia,Tennessee,Georgia,Kansas City Chiefs,1,2010,1988,GA,GA
5650,Ellis Dillahunt,DB,North Carolina,East Carolina,North Carolina,Cincinnati Bengals,10,1988,1964,NC,NC
17827,Paul Posluszny,LB,Pennsylvania,Penn St.,Pennsylvania,Buffalo Bills,2,2007,1984,PA,PA
18280,Montae Reagor,DT,Texas,Texas Tech,Texas,Denver Broncos,2,1999,1977,TX,TX
2555,Boyd Brown,TE,Mississippi,Alcorn St.,Mississippi,Denver Broncos,17,1974,1952,MS,MS
5932,Scott Dragos,FB-TE,Massachusetts,Boston Col.,Massachusetts,,,,1975,MA,MA
3364,Kameron Canaday,LS,Oregon,Portland St.,Oregon,,,,1992,OR,OR
21028,Ron Springs,RB,Virginia,Ohio St.,Virginia,Dallas Cowboys,5,1979,1956,VA,VA
25019,Scott Zolak,QB,Pennsylvania,Maryland,Pennsylvania,New England Patriots,4,1991,1967,PA,PA
24707,Blidi Wreh-Wilson,CB,Massachusetts,Connecticut,Pennsylvania,Tennessee Titans,3,2013,1989,MA,PA
12523,Mark Korff,LB,California,Florida,California,,,,1963,CA,CA
3079,Isaiah Burse,WR,California,Fresno St.,California,,,,1991,CA,CA
22703,Brian Tyms,WR,Washington,Florida A&M;,Florida,,,,1989,WA,FL
4219,Al Coleman,DB,Mississippi,Jackson St.,Mississippi,Minnesota Vikings,4,1967,1944,MS,MS
3158,Jeremy Butler,WR,Florida,Tenn-Martin,Florida,,,,1991,FL,FL
13441,Virgil Livers,DB,Kentucky,West. Kentucky,Kentucky,Chicago Bears,4,1975,1952,KY,KY
16999,Homer Paine,T,Oklahoma,Tulsa,Oklahoma,Philadelphia Eagles,14,1946,1923,OK,OK
3063,Buddy Burris,G-LB,Oklahoma,Tulsa,Oklahoma,Green Bay Packers,5,1947,1923,OK,OK
14654,Ron McDole,DE-DT,Ohio,Nebraska,Ohio,Denver Broncos,4,1961,1939,OH,OH
10712,Larry Izzo,LB,Virginia,Rice,Texas,,,,1974,VA,TX
22215,Steve Thompson,DT,Illinois,Minnesota,Illinois,,,,1965,IL,IL
19539,Rich Saul,C-G-T,Pennsylvania,Michigan St.,Pennsylvania,Los Angeles Rams,8,1970,1948,PA,PA
6525,Russell Erxleben,P,Texas,Texas,Texas,New Orleans Saints,1,1979,1957,TX,TX
1475,Richard Bell,RB,California,Nebraska,California,Pittsburgh Steelers,12,1990,1967,CA,CA
1382,Rogers Beckett,DB,Florida,Marshall,Florida,San Diego Chargers,2,2000,1977,FL,FL
6362,Carl Eller,DE,North Carolina,Minnesota,North Carolina,Buffalo Bills,1,1964,1942,NC,NC
10827,Rickey Jackson,LB-DE,Florida,Pittsburgh,Florida,New Orleans Saints,2,1981,1958,FL,FL
18943,Chris Rockins,DB,Texas,Oklahoma St.,Texas,Cleveland Browns,2,1984,1962,TX,TX
11026,Bob Jencks,TE-K,Ohio,Miami (OH),Ohio,Chicago Bears,2,1963,1941,OH,OH
12780,Jim Laird,B-G-T,Vermont,Colgate,New Hampshire,,,,1897,VT,NH
9923,Dick Himes,T,Ohio,Ohio St.,Ohio,Green Bay Packers,3,1968,1946,OH,OH
22243,David Thornton,LB,North Carolina,North Carolina,North Carolina,Indianapolis Colts,4,2002,1978,NC,NC
21614,Will Sutton,DT,California,Arizona St.,California,Chicago Bears,3,2014,1991,CA,CA
23476,Emanuel Weaver,NT,Louisiana,South Carolina St.,Louisiana,Cincinnati Bengals,2,1982,1960,LA,LA
15880,Bobby Morse,RB,Michigan,Michigan St.,Michigan,Philadelphia Eagles,12,1987,1965,MI,MI
1824,Bennie Blades,DB,Florida,Miami (FL),Florida,Detroit Lions,1,1988,1966,FL,FL
24092,Ian Williams,DT,Florida,Notre Dame,Florida,,,,1989,FL,FL
